"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"483","SBK1",1.59130008535561,8.4835506673639,17.5227838949657,1.00598384794531e-62,2.37541125964764e-61,131.664960241495
"484","CLEC14A",-1.06578283509463,7.53931650665278,-17.515934968285,1.11183218804506e-62,2.61487554225597e-61,131.565300942703
"485","F12",1.7276201569809,7.90540675428747,17.4874279364141,1.68563080787186e-62,3.95910577264565e-61,131.150769942669
"486","MARCKSL1",1.24193577070706,10.811288114805,17.4820917208423,1.82209267838418e-62,4.27394311802422e-61,131.073223824215
"487","SRSF5",-1.00549864026707,9.94080734543954,-17.4792686095031,1.89868867412009e-62,4.44182644054074e-61,131.032204592369
"488","C11orf96",-1.60965393839693,8.46810849378448,-17.476733579606,1.97020110007624e-62,4.59696261951825e-61,130.995374867995
"489","PPP1R14B",1.08483744439041,9.96716904197144,17.4715527976035,2.12481294267231e-62,4.95117809013209e-61,130.92011782929
"490","NFIL3",-1.06579260106534,6.47510246726899,-17.4609235132398,2.48094114721755e-62,5.76582458997235e-61,130.765761131523
"491","ZAK",-1.31556179826349,8.84434866643481,-17.3059069514927,2.3603771763129e-61,5.40046969473092e-60,128.521743991019
"492","MAP3K8",-1.12326641459869,6.88969896023653,-17.2883065652357,3.04578293597665e-61,6.94171610897978e-60,128.267805503066
"493","RASIP1",-1.31065410512583,7.59385499328867,-17.2779069382692,3.54065868808018e-61,8.03852240788012e-60,128.117840881223
"494","FGFBP2",-1.01151828265537,5.68080273585406,-17.2670014107687,4.14592908133967e-61,9.38859177113617e-60,127.960645974184
"495","DDX39A",1.05403253786913,9.82528457207506,17.2664986986692,4.17619302606643e-61,9.44503195128017e-60,127.953401363262
"496","RPA3",1.05203564977935,10.0497702563913,17.2418140449421,5.96769643803199e-61,1.34623315309992e-59,127.597843387385
"497","ARHGAP39",1.31925604733574,8.60385326675815,17.2019901083133,1.06072001008319e-60,2.38372224883498e-59,127.024938573383
"498","DNASE1L3",-1.02769444071041,5.93887942061135,-17.1986227283444,1.11353761848365e-60,2.4992419188454e-59,126.976536440096
"499","KCNAB1",-1.00569728355337,6.28955045422674,-17.1635025330315,1.84776623178069e-60,4.12621131000925e-59,126.472104685069
"500","SEMA6A",-1.75224898591908,7.34101951899339,-17.1478142152243,2.31632289495881e-60,5.14654355781928e-59,126.246997451406
"501","HMGA1",1.36250556218694,8.3089647520206,17.1440022766481,2.44702829256454e-60,5.43013078824298e-59,126.192321960958
"502","PTCHD1",-1.11523911939305,5.75799098697502,-17.1376458110573,2.68154137720253e-60,5.94307528787017e-59,126.101167964792
"503","RASSF7",1.18204829559557,9.44745662249183,17.133776648525,2.83512795748898e-60,6.26775913201876e-59,126.045693940555
"504","DUSP1",-2.4216084083012,10.1822782451929,-17.1331707665317,2.85996040219525e-60,6.31476400414797e-59,126.037007886694
"505","ECE2",1.1443803096909,7.21936740231075,17.1181625981313,3.54933674725321e-60,7.79795897042488e-59,125.821913683041
"506","IRS2",-1.68612048798702,7.46710447883153,-17.1126694649389,3.84114306089255e-60,8.42859257753668e-59,125.74321893196
"507","TUBB6",-1.22507984049855,6.96425045983555,-17.1083155783249,4.0893298129769e-60,8.95097612281058e-59,125.680857160362
"508","CPXM2",-1.62299126691752,7.88683908920731,-17.0882066523823,5.45983959319452e-60,1.18627423888499e-58,125.392971155815
"509","RASD1",-2.30427255616683,8.01484061247376,-17.0659534406413,7.51584661092605e-60,1.62699220515102e-58,125.074653512597
"510","TIMP3",-1.79333835304114,8.86130821167935,-17.0656818714588,7.54520414832668e-60,1.63135061818222e-58,125.070770624985
"511","MFGE8",-1.67427515003704,10.5719850481572,-17.0567128142078,8.5817935890357e-60,1.85094635872787e-58,124.942554809825
"512","SORD",1.7016367144639,10.5645697746301,17.0514807622231,9.25085898471802e-60,1.9928220706909e-58,124.867781852763
"513","SMYD3",1.32339034182221,8.72403598820908,17.0409136639523,1.07649352317533e-59,2.31334926499136e-58,124.716811357584
"514","NME1",1.267947380055,11.2336033953623,17.0191944360401,1.46970008101407e-59,3.15450432437073e-58,124.4067111347
"515","MYLK",-1.59282832317752,7.6426524567485,-17.0117285478694,1.6356196833075e-59,3.50637208714866e-58,124.30017745482
"516","NACAD",-1.00493258662737,6.45204590498906,-17.0070487803303,1.74901445161045e-59,3.74492367931991e-58,124.233416178252
"517","TYMP",1.28022411761163,11.353549286404,17.0038819259641,1.83016460891264e-59,3.90921392188756e-58,124.188245094481
"518","CENPF",1.45812877951924,7.24429669365034,16.9881755331865,2.29161751904079e-59,4.88307800503077e-58,123.964298044082
"519","ABLIM1",-1.26498214636707,9.34162296109397,-16.9559896664551,3.63130692076879e-59,7.69141247912777e-58,123.505820149079
"520","CCNF",1.14761428949808,7.72806135742315,16.9538339231197,3.74493363589802e-59,7.9225952493412e-58,123.475133349924
"521","MCM2",1.25751053086916,7.59708952495195,16.9456005833923,4.21249806830512e-59,8.89048220000529e-58,123.357956963552
"522","KCNMB1",-1.50563728740161,7.43400271380594,-16.9216280309737,5.93221139411845e-59,1.24456809865218e-57,123.017001586458
"523","SIRPA",-1.15118099771918,9.02395893909525,-16.8829007814511,1.03062718095003e-58,2.15967681543629e-57,122.466888619519
"524","TJP3",1.60720412599453,8.96988034125274,16.8386622301602,1.93495205419965e-58,4.01519448265326e-57,121.839541097023
"525","CEP55",1.31541529187481,7.05615787795082,16.8208512478383,2.4927292663904e-58,5.15630524039539e-57,121.5872808894
"526","MSRB3",-1.24672622260678,7.432751001321,-16.7896275693746,3.88445092421424e-58,7.99771816596659e-57,121.145495066713
"527","C6",-1.1124982764144,5.95604517985433,-16.7818873947529,4.33560852306796e-58,8.91622934174185e-57,121.036065789149
"528","FAM110A",1.15117342540232,8.5073044332178,16.7669867678827,5.35642086240384e-58,1.09645439088512e-56,120.825500626177
"529","NRP1",-1.13164371408241,7.8907535316715,-16.755165132026,6.33411189974468e-58,1.29359241407488e-56,120.658536844272
"530","COX7A1",-1.68103330037899,8.71459042712049,-16.7492239661494,6.89072618654432e-58,1.40564455980649e-56,120.574656836422
"531","TMEM54",1.0665414644602,8.71130436390789,16.7172104680662,1.08447006765731e-57,2.19953413034257e-56,120.123027709318
"532","RHBDL2",-1.21097801726232,7.44569515321593,-16.7152925481645,1.11431712378138e-57,2.25489847267705e-56,120.095989579617
"533","MOCS1",-1.03526046864197,7.56841435025704,-16.7145291988138,1.12642314523167e-57,2.27419175189124e-56,120.085228754311
"534","RAB3IL1",-1.05335787829015,8.28570361800058,-16.6861841434349,1.68210105315393e-57,3.37680354439052e-56,119.685891906917
"535","TIGD5",1.0085666976235,8.2468036120249,16.664135448074,2.29709400310382e-57,4.6009518164093e-56,119.375583389043
"536","KRT14",-2.57975025062306,6.97275496505851,-16.6572568393974,2.53146615841595e-57,5.05892773759825e-56,119.278833198699
"537","CD59",-1.18847639316131,7.33182545530164,-16.633042805658,3.56292171925813e-57,7.11217082695252e-56,118.93847291992
"538","ACSL4",-1.08694214212872,6.94939525622135,-16.6147354047296,4.61247800478493e-57,9.17618515102658e-56,118.681364979213
"539","TACC3",1.05368543069414,6.73649628668014,16.5988359128496,5.77093266545712e-57,1.14550746488524e-55,118.45823220861
"540","FAM189A2",-1.64557641901848,6.69423819382765,-16.5734020312633,8.25618937601207e-57,1.62967595205524e-55,118.101601288919
"541","ANKRD35",-1.38418219689432,7.1006371383043,-16.5360110060539,1.39680882620271e-56,2.73879832596687e-55,117.577995980021
"542","HIST2H2AC",1.89945898676182,9.95879592154897,16.5099611843,2.01382267259574e-56,3.9355213024893e-55,117.213691673496
"543","ZCCHC24",-1.23545464084681,8.23082808758991,-16.4192863897242,7.17339677831353e-56,1.36271423653333e-54,115.948725878393
"544","MGAT4A",1.10258453200056,7.6218545255492,16.3981600532078,9.63752533702423e-56,1.82298687818835e-54,115.654697940871
"545","UBE2S",1.45033040435596,9.18977673171554,16.3879209952034,1.11193001562204e-55,2.09654522988182e-54,115.512289779904
"546","EVPL",1.06918505061699,7.37538124929489,16.3588499426165,1.66832799478617e-55,3.13894137402002e-54,115.108298465063
"547","MGLL",-1.38815104935775,7.52584965763317,-16.335957827768,2.29552307545342e-55,4.29615038227187e-54,114.790526595282
"548","PRG4",-1.54677294815695,6.39102336762132,-16.2960827729499,3.99930002375252e-55,7.45327926449812e-54,114.23775326182
"549","ALDOC",-1.68285899730823,7.9812376658445,-16.2887599511352,4.42809189685857e-55,8.23504030366358e-54,114.136342476647
"550","UBQLN4",1.02522351220988,9.72405606318408,16.2660334387744,6.07303214570056e-55,1.12233695432456e-53,113.821815701362
"551","CEBPA",-1.23996896176519,8.23657346478311,-16.2505347124278,7.53160611260128e-55,1.38321895854067e-53,113.607495568235
"552","KRT8",1.69919325744862,10.2172742948366,16.2289291187188,1.01648365903422e-54,1.8571828505867e-53,113.308967567826
"553","BIN1",-1.19500615318859,7.90574832534858,-16.226066973034,1.05764756074699e-54,1.93039780798465e-53,113.269441763676
"554","NCOA7",-1.48153766561796,8.47418822405052,-16.2194608725748,1.15911292565396e-54,2.11123287364737e-53,113.178231207872
"555","HMMR",1.14743579885368,6.56542111879095,16.2036459737935,1.44319182004164e-54,2.62595581576712e-53,112.959980687341
"556","ITM2A",-2.04020399413506,9.0633932765263,-16.1715448270912,2.25091471664512e-54,4.06221200801894e-53,112.51743561625
"557","GJB2",2.0459080839379,7.57770126873249,16.1490781427298,3.07114252347111e-54,5.53118397862629e-53,112.208078600101
"558","NEK2",1.40875878323642,6.77695823392029,16.1422052549182,3.37718014244549e-54,6.07617578833071e-53,112.11350232475
"559","DBNDD1",1.46074196918896,8.35899038087325,16.1410348206866,3.43224668011195e-54,6.16897507972153e-53,112.097399069939
"560","IRF7",1.24304788664112,8.87263925022008,16.1371549350167,3.62126886808209e-54,6.50210773613196e-53,112.044024099131
"561","CCND2",-1.25669661346722,9.17840599134197,-16.1332955018975,3.81958729157391e-54,6.84429795732281e-53,111.990939471991
"562","PFKFB3",-1.69491746957572,9.58691231010916,-16.1255571995781,4.2504286820785e-54,7.58557837247633e-53,111.884529877753
"563","TRIB3",1.29388103437591,8.14546967671471,16.1181873510282,4.70570266919008e-54,8.38117395843864e-53,111.783220404093
"564","TMEM64",-1.11594780666847,6.70386274336033,-16.0891347730287,7.02578029279041e-54,1.24382332590882e-52,111.384168420746
"565","RNFT2",1.05480228432675,7.24375455665876,16.0705432547401,9.07760603608601e-54,1.60066341330227e-52,111.129071507189
"566","STOX2",-1.19161669027407,6.64048878525881,-16.051212308238,1.18461783584257e-53,2.08469164623997e-52,110.864050134496
"567","MYH11",-2.44157571994345,8.89839132075584,-16.0488204154489,1.22426654386143e-53,2.15232386627567e-52,110.831273716169
"568","HYAL1",-1.09534191629987,6.57635561209653,-15.9867872471697,2.87184806390276e-53,4.97955929982198e-52,109.982434919458
"569","CCNB1",1.02907056899669,6.51472873840519,15.9737317404578,3.43529035394933e-53,5.93905622677887e-52,109.804085452342
"570","PROL1",-1.91329731720512,5.93447117782691,-15.9605095306682,4.11825574565472e-53,7.11283897633294e-52,109.623564214904
"571","OAF",-1.2008352895887,8.92466087465224,-15.9510104017497,4.69094819723295e-53,8.09405949426946e-52,109.493939359341
"572","MAD2L1",1.4775190871941,7.47649196967425,15.931860734211,6.09795972052818e-53,1.04809053077999e-51,109.232790422945
"573","ETS2",-1.00894625512484,7.6196359609301,-15.9290527095674,6.33697157219627e-53,1.08811339054236e-51,109.194515439929
"574","MBNL2",-1.12655335302993,8.06435733166733,-15.9279683413532,6.43174955115839e-53,1.10331641670017e-51,109.179736166096
"575","BUB1",1.18925752448943,6.57770900890308,15.9083492259146,8.41251301097709e-53,1.4347512546976e-51,108.912463426169
"576","PITX1",2.67242994957338,9.07735330742805,15.9005449548173,9.360056014645e-53,1.59174952572126e-51,108.806210486876
"577","CKAP2L",1.06663179544268,6.55290001445082,15.8902577696791,1.07734215257152e-52,1.82858669005565e-51,108.66621016548
"578","GINS2",1.55774641223838,8.11311743239004,15.8693271569246,1.43394645783248e-52,2.42686861753352e-51,108.381560886521
"579","EXO1",1.27391669720974,6.7527103156471,15.8594427005736,1.64110458929213e-52,2.77216578473931e-51,108.247228705663
"580","ECT2",1.18538949036077,7.62764468455994,15.8502530394934,1.8603604986713e-52,3.13355578852386e-51,108.122392579901
"581","RBP7",-1.53182675530837,7.43518654633465,-15.7993733068095,3.72153735650313e-52,6.22697348033248e-51,107.432157643987
"582","RND3",-1.46289986402723,7.92314391536053,-15.7758454349244,5.12551155788466e-52,8.53456707093544e-51,107.113515493656
"583","BNIP3L",-1.06768492443864,8.4602110731269,-15.7650094666231,5.93898612169165e-52,9.8533685317297e-51,106.966876506885
"584","BIRC5",1.58910377008653,7.0321691823901,15.7516660745314,7.11947997863609e-52,1.17677684955288e-50,106.786404787087
"585","MFAP5",-1.83931091684255,8.73088407864971,-15.681853781547,1.83493345417203e-51,3.01044833677982e-50,105.843970844356
"586","MYOM2",-1.0415211772225,6.0769804968567,-15.6762608502855,1.97926830400964e-51,3.24423903843508e-50,105.768599077764
"587","CDT1",1.1795763536483,6.59222421406545,15.672546179634,2.08132994318247e-51,3.40521751851297e-50,105.718549924143
"588","GOLGA8B",-1.42033781450996,8.66086715415088,-15.6559983038945,2.60357992584543e-51,4.2478703476478e-50,105.495697943931
"589","ZNF281",1.09750304742288,8.61740857671943,15.653915781718,2.67794687784669e-51,4.36517681858032e-50,105.46766441166
"590","ARHGEF6",-1.23674543007566,9.21619077017922,-15.6469032850414,2.94428019280305e-51,4.78607899723481e-50,105.373286589726
"591","CALD1",-1.28331901480826,10.0816671046601,-15.5905103976684,6.30431340145093e-51,1.01454128132904e-49,104.615430929974
"592","TLCD1",1.18618989637992,6.93707371472942,15.5893777977518,6.40132737718163e-51,1.02921705448031e-49,104.600230323386
"593","COL14A1",-1.1534520282921,6.66577419834775,-15.5840091864216,6.88181038369706e-51,1.10346054801511e-49,104.528189124834
"594","TIMP2",-1.34677468573799,10.4925199566784,-15.580908892044,7.17548200660101e-51,1.14950701783284e-49,104.48659455503
"595","SLIT2",-1.14716640287118,7.37381351973717,-15.5759214717619,7.67433620253261e-51,1.22609132861781e-49,104.419694232796
"596","GALE",1.1279434739648,7.80340585161225,15.5401664187024,1.24196013056638e-50,1.96998267885176e-49,103.940536274463
"597","CDC45",1.45485519416876,7.16613007484427,15.5398574892323,1.24713229892397e-50,1.9764141432589e-49,103.936399744056
"598","GAS1",-1.78566926175758,8.72705983575298,-15.5087280993255,1.8951751001641e-50,2.99268453763414e-49,103.519886174817
"599","E2F2",1.39785472638684,7.23712671571554,15.498677273834,2.16905902723136e-50,3.41602653211165e-49,103.385534650766
"600","KIF2C",1.22430605528462,6.72947526253905,15.4895063890884,2.45322456416747e-50,3.84984291409634e-49,103.26300059592
"601","AURKB",1.33755072167719,6.93464012811012,15.4755275297608,2.95930590445049e-50,4.62352334152928e-49,103.076327458341
"602","BCL6",-1.03956508205613,9.65399387146192,-15.4730887430351,3.05769995943365e-50,4.77303455273995e-49,103.043772529266
"603","PRICKLE2",-1.07064998312434,7.96348500448359,-15.4672984947545,3.30456596134022e-50,5.14929987597032e-49,102.966494458876
"604","SQLE",1.47808461876499,8.55677854675375,15.4657640956921,3.37324970460526e-50,5.2516984397578e-49,102.946019513751
"605","CYP26B1",-1.17546410967476,6.46698234756154,-15.4458914733353,4.40250284291729e-50,6.83605489726384e-49,102.680973543729
"606","ALDH2",-1.38128026284288,8.80133176767912,-15.4232048964109,5.96480479776087e-50,9.22146308157331e-49,102.378700028675
"607","RPN2",1.10880003641067,8.63622758377307,15.4058833156033,7.51982191311157e-50,1.15849799961055e-48,102.148126773976
"608","SLC2A3",-1.44117166918083,9.14123644163574,-15.3906614706659,9.21627603041495e-50,1.41615167570737e-48,101.945659528478
"609","FOS",-2.62242132566175,9.87388768922847,-15.3896334538936,9.34372045855844e-50,1.43448819470542e-48,101.931991032301
"610","CRIM1",-1.16972643398595,6.93267749221645,-15.3768847572846,1.10780050286252e-49,1.69632551459971e-48,101.762539830935
"611","CCNA2",1.13559447058853,6.88915688743328,15.3579860922886,1.4255794972415e-49,2.17915289440044e-48,101.51153379236
"612","TM4SF19",1.03130010145152,9.14113785114081,15.3493838932845,1.59887500944732e-49,2.43983636040426e-48,101.397356702277
"613","OVOL2",1.14675881261254,9.03776458128283,15.3471230310177,1.64780516041498e-49,2.51017072068039e-48,101.367355996903
"614","SIX4",1.28700829985723,8.07494761044938,15.3125817261875,2.6106060907868e-49,3.95301192822392e-48,100.909408506224
"615","OGN",-1.77387161680591,6.5262035597953,-15.3036683574086,2.93938170235573e-49,4.44323972545841e-48,100.791357742271
"616","DCTPP1",1.03540787237154,9.52189545422362,15.2521581437019,5.82818065682828e-49,8.7501870200904e-48,100.110129603531
"617","THRSP",-2.22899148617083,6.98309711974962,-15.2235968529614,8.51243144215547e-49,1.26940018959496e-47,99.7331287047343
"618","HJURP",1.0982821727227,6.62649022656627,15.2186602317924,9.08797672268566e-49,1.35408556291001e-47,99.6680192421826
"619","TYMS",1.41632050294137,7.90691495932658,15.2082534974963,1.04314110751455e-48,1.55033559894977e-47,99.5308148177299
"620","NRBP2",-1.10283090182527,8.97590679462862,-15.2070280092488,1.06021033550186e-48,1.57438119174525e-47,99.5146622741565
"621","TROAP",1.14462691817408,6.74468305895044,15.1539496839863,2.13944406294609e-48,3.14010022383939e-47,98.8159814486785
"622","SULF1",1.66162879191839,9.38282191793743,15.1390570444502,2.60442907395833e-48,3.81307389089627e-47,98.6202693782612
"623","TPX2",1.23323439385724,6.80908016501978,15.094915674599,4.66133987766565e-48,6.79081195027963e-47,98.041016986943
"624","CDCA8",1.07845276429235,6.77097603355051,15.0866404723154,5.19808134014844e-48,7.55408928363724e-47,97.9325630807396
"625","ATP2B4",-1.00628737729831,8.53247825626625,-15.0612789859787,7.25750104404815e-48,1.05209970053308e-46,97.6004515723075
"626","EFEMP1",-2.05586673470781,8.77480363811376,-15.0533282117905,8.05731064917357e-48,1.16708923948635e-46,97.4964202412586
"627","SNCG",-1.37717057793369,6.25046947692707,-15.045454507425,8.93584737453679e-48,1.29117154138936e-46,97.3934373191766
"628","PIGR",-1.96488389807229,6.44380399254903,-15.0269961165437,1.13876680224553e-47,1.64142051055538e-46,97.1521697153491
"629","PRNP",-1.50984478681841,8.0547881330275,-15.0056331856448,1.50724995184099e-47,2.16549331017544e-46,96.8732106876898
"630","LEF1",1.28767211720391,7.43061189283885,14.9720735591542,2.33986308837789e-47,3.3346348574578e-46,96.4355795633433
"631","C9orf116",1.45006125990659,7.74919615953738,14.9412654390849,3.50154259288098e-47,4.96220210718694e-46,96.034468713074
"632","PCSK5",-1.03604015404846,7.08948981133872,-14.9378919666575,3.65942881303909e-47,5.17765263899275e-46,95.9905845279491
"633","TPPP3",-1.04059071989459,6.54331458572567,-14.9258744508882,4.28174221407631e-47,6.04847386566723e-46,95.8343131389681
"634","FBLN1",-1.70000603505332,10.6922786625353,-14.883636501237,7.43067713287393e-47,1.04383602678323e-45,95.2858077380834
"635","LRRC15",1.15191552024626,7.21325210579078,14.8790649647172,7.88697191877104e-47,1.10705543932845e-45,95.2265107154161
"636","KRT5",-1.95963335383523,6.45996628860547,-14.8649488610186,9.479646936754e-47,1.32745079749352e-45,95.0434974504289
"637","FGD5",-1.06032274500188,7.23690818815986,-14.8545069744817,1.08604053646717e-46,1.51839627888999e-45,94.9082030936319
"638","PDGFRL",-1.68834919374133,8.78372956775114,-14.8038858427882,2.09748759053403e-46,2.91865975815774e-45,94.2533152030161
"639","MTHFD2",1.03170014989208,8.14093522093146,14.801806307311,2.15489930696623e-46,2.99383732466652e-45,94.2264478132135
"640","MAPK10",-1.05345157518023,6.33635612688916,-14.7783544571278,2.9214602477596e-46,4.04929043431632e-45,93.9236473476613
"641","PARM1",-1.21083318128069,7.44652482371567,-14.7298280127339,5.47772148372761e-46,7.50418142224683e-45,93.298233869997
"642","JAM3",-1.00864188551431,8.50173087376492,-14.7106163239204,7.02259316189372e-46,9.59085580395771e-45,93.0510571241418
"643","ROPN1B",-1.8338567684371,6.08774327682525,-14.7041345147044,7.63620227539568e-46,1.04208235681056e-44,92.9677169608006
"644","ISG15",2.10545304255371,9.54632064298397,14.7012697805222,7.92414287641603e-46,1.07971025356159e-44,92.9308922763793
"645","HSD17B6",1.13360270894593,6.60458610310062,14.6724941174485,1.1489267726322e-45,1.5546992272971e-44,92.5612943097745
"646","EMILIN2",-1.07059932360404,7.47432871171812,-14.6263386778506,2.0825144561314e-45,2.79873485343009e-44,91.9696035566746
"647","HBEGF",-1.0316456610118,6.97604488459767,-14.6233427235938,2.16437815506129e-45,2.90654457482263e-44,91.9312452510228
"648","COL1A1",1.7789290303698,12.3921773391133,14.6185568346963,2.30185176678362e-45,3.08413260207085e-44,91.8699820067957
"649","IDH2",1.31939362904436,9.50737068039475,14.6061945054829,2.69854497092828e-45,3.60744265728175e-44,91.7118039824278
"650","TMEM132A",1.31459359447723,7.50291036354363,14.5889818094568,3.36668392445792e-45,4.48367258192491e-44,91.4917323876554
"651","TMEM97",1.26029317456276,8.71921729019786,14.5866396140189,3.46951524713515e-45,4.6171442182718e-44,91.4618015231441
"652","H3F3A",1.25939883513422,8.51993160487885,14.5812485024985,3.7182482119645e-45,4.94071659480121e-44,91.3929223725155
"653","NMB",-1.15795518840808,6.92505801635702,-14.5398592757046,6.32289753700537e-45,8.33284395227101e-44,90.8647548594469
"654","KRT18",1.64566023415393,11.6726378805288,14.5372461705613,6.53818591386445e-45,8.61015309550311e-44,90.831447032208
"655","TWIST1",-1.00878699883854,7.3551204381062,-14.5174220096758,8.42770114863463e-45,1.10572939551003e-43,90.5789063609868
"656","MB",1.39899002702424,8.10230596509385,14.478507553055,1.38613325386081e-44,1.81057257959987e-43,90.0839305753501
"657","SLC39A11",1.14245558428874,8.86032379831524,14.4513470784,1.96052807978675e-44,2.54207475213405e-43,89.739055733497
"658","HAGHL",1.08302423322703,6.96895323409946,14.4147302631325,3.12628842524857e-44,4.02706023954452e-43,89.2748833196528
"659","MT1X",-1.76812382067534,10.049068966462,-14.394181365272,4.06058312843055e-44,5.21535753154849e-43,89.0147865048949
"660","CDCA3",1.12975019584973,6.56299199774866,14.3678840409535,5.6720255181106e-44,7.25871514568047e-43,88.6823398345756
"661","CYB561",1.04641166797999,8.87849782478044,14.349910505468,7.12573590019334e-44,9.09276804695667e-43,88.4553867370842
"662","RAD51AP1",1.08516500641409,6.93611457482372,14.3434444773663,7.73491251746652e-44,9.8629893860067e-43,88.3737925297504
"663","S100P",3.43619216024035,9.17214519596569,14.3314161364587,9.0093929257688e-44,1.1463318221953e-42,88.222082370069
"664","C2CD2",-1.0308883747868,8.54022309542358,-14.3225133844626,1.00854699535155e-43,1.28045425140882e-42,88.1098567215576
"665","FAM150B",-1.16506221286893,5.91247020677779,-14.3154689449839,1.10268740719752e-43,1.39600067886152e-42,88.0210940382553
"666","ACOT7",1.01507537467059,8.91396202404052,14.3108869523328,1.16856640379387e-43,1.47728845014285e-42,87.963376975973
"667","ROPN1",-1.93843025795123,6.20560265455492,-14.309844649798,1.18409137732096e-43,1.49584572137846e-42,87.9502495765935
"668","ACSL1",-1.27601116544161,7.13645948237578,-14.2953683947463,1.42219936123988e-43,1.79152549165872e-42,87.7680019542441
"669","HMGB3",1.37347422918511,7.4987351047204,14.2819073802192,1.68616728006433e-43,2.11800813318308e-42,87.5986616377513
"670","CXCL10",2.3099603836506,8.81164410239602,14.2613168799727,2.18726321400114e-43,2.74354164559037e-42,87.339867152727
"671","TPM3",1.00101685312177,8.00789562989739,14.2526879764156,2.4390452294518e-43,3.05719021460557e-42,87.2314982433983
"672","BBOX1",-1.32849382811202,6.14304305450275,-14.2195998311516,3.70226169352955e-43,4.62416668868387e-42,86.8164138024446
"673","LIMCH1",-1.38257063930658,8.40086136126877,-14.2168837067618,3.83116757242453e-43,4.77505494615223e-42,86.7823732494765
"674","PNPLA7",-1.36883781487001,8.42510438410384,-14.2148948001368,3.9283856269415e-43,4.89277663366812e-42,86.757449896449
"675","APOC1",1.52842842622411,9.85425420281459,14.1853068257834,5.70136530911788e-43,7.08106368378221e-42,86.38699221352
"676","UGP2",-1.05157475102896,9.34880833116355,-14.1812492888822,5.99988024887702e-43,7.43615151237835e-42,86.3362356287028
"677","PCNA",1.1435380473731,8.73613618570028,14.166424332886,7.22904715254479e-43,8.90340723815509e-42,86.1508815449421
"678","PLTP",-1.2238623448658,8.92777906729357,-14.1316304676139,1.11889826336283e-42,1.37422463096077e-41,85.7164422153417
"679","TTLL12",1.10233894009643,8.24594641203275,14.1184535023859,1.31991005985591e-42,1.619981215726e-41,85.5521270993031
"680","IGSF9",1.01045389637498,6.97917306932328,14.1010458759794,1.64156461925824e-42,2.00918421150182e-41,85.3352363352976
"681","HIST1H2BD",1.78010595640654,9.72790367489963,14.0988066799943,1.68824263256942e-42,2.06488652832799e-41,85.3073519124882
"682","FOXM1",1.08056586361883,6.34873600442181,14.0858567783558,1.98531055645164e-42,2.42153120699335e-41,85.1461550777303
"683","DCN",-2.08189704705558,8.74118725602648,-14.0590926583314,2.77433236670714e-42,3.35156026212995e-41,84.8133630308975
"684","RAB26",1.48931477948106,7.56008848767063,14.0439182903465,3.35322462762697e-42,4.03710896965354e-41,84.6248969788501
"685","HIST2H2AA4",1.79824136880933,9.28137654274705,14.0209387518293,4.46655553417398e-42,5.35562719846786e-41,84.3397884320567
"686","CALB2",-1.86371735103937,7.32461092834609,-14.0012434291613,5.70906066823719e-42,6.81772093034726e-41,84.0957132596295
"687","TCEAL2",-1.11588641225182,5.97985456748438,-13.9664734205273,8.79960602671234e-42,1.04589940986851e-40,83.6654694553905
"688","STMN1",1.03075090011548,7.90030756692002,13.9382490930574,1.24947364946332e-41,1.48011995742855e-40,83.3168284117308
"689","HIST1H4J",1.2433804914024,7.78854455767649,13.8954239886356,2.12476255105314e-41,2.50523669852839e-40,82.7888712471525
"690","ADD3",-1.22246115868009,8.1429218588936,-13.8921304794638,2.21320292132698e-41,2.60777527425642e-40,82.7483201388149
"691","RASL11B",1.33595452241788,7.6989851646682,13.8029454848118,6.65875456382803e-41,7.73763030327612e-40,81.6530656308672
"692","TTK",1.15334511865222,6.74169964939513,13.7991798113384,6.97492451435317e-41,8.0997055128595e-40,81.606940805474
"693","PRR15L",1.14835046768455,8.75543051360315,13.794080004903,7.42706063639852e-41,8.61344225674388e-40,81.5444900731961
"694","KDELR2",1.04734681716826,9.48147244114684,13.7742849888112,9.47593034931387e-41,1.0939380166969e-39,81.3022558642149
"695","LAMB3",-1.25638649175545,6.86392516240562,-13.7553206703399,1.19640273089364e-40,1.37399861679123e-39,81.0704403999042
"696","MCM4",1.10133609005292,8.4559824228992,13.7535712591229,1.22239784934694e-40,1.40294149017197e-39,81.0490685005964
"697","PCYOX1",-1.05134936192896,8.76988756979248,-13.7531371425514,1.22893513936537e-40,1.40861612928165e-39,81.0437653887348
"698","KIFC1",1.07132350787939,6.85471460974192,13.7464364464555,1.33436862815406e-40,1.52556834542014e-39,80.9619270537178
"699","TMEM47",-1.18919327202339,7.7281561214058,-13.7218043977288,1.80537700994811e-40,2.05601402433627e-39,80.6613523337721
"700","PRSS8",1.39340225092335,9.56945767336221,13.7199278727524,1.8474071637038e-40,2.10252529583432e-39,80.6384710636762
"701","SDC1",1.49914831136618,9.51884834330568,13.6980316643602,2.41606280386506e-40,2.74089074721985e-39,80.3716612754709
"702","SOX18",-1.07490569400247,8.83732988304702,-13.6938466870948,2.54312118446927e-40,2.87949047813851e-39,80.3207042377969
"703","BATF",1.02878303867516,7.52493137424389,13.685624404336,2.81244521170163e-40,3.18036483466464e-39,80.2206235620133
